Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
17.7296,-0.336822,0,17.7328,0.5,0
17.7344,-0.336503,0,17.7376,0.5,1
17.7284,-0.332031,0,17.7315,0.5,2
17.7238,-0.32304,0,17.7268,0.5,3
17.7181,-0.3125,0,17.7209,0.5,4
17.7706,-0.393451,0,17.775,0.5,5
17.7734,-0.394843,0,17.7778,0.5,6
17.7696,-0.390625,0,17.7739,0.5,7
17.8094,-0.432823,0,17.8146,0.5,8
17.8125,-0.433939,0,17.8178,0.5,9
17.8078,-0.429688,0,17.813,0.5,10
17.789,-0.414121,0,17.7938,0.5,11
17.793,-0.415929,0,17.7978,0.5,12
17.7873,-0.410156,0,17.792,0.5,13
17.7815,-0.402069,0,17.7861,0.5,14
17.8009,-0.421757,0,17.8059,0.5,15
17.7443,-0.361122,0,17.748,0.5,16
17.7539,-0.370114,0,17.7578,0.5,17
17.7463,-0.351562,0,17.7498,0.5,18
17.763,-0.381551,0,17.7671,0.5,19
17.7547,-0.371094,0,17.7586,0.5,20
17.7545,-0.370462,0,17.7584,0.5,21
17.7443,-0.341611,0,17.7476,0.5,22
17.6934,-0.25579,0,17.6953,0.5,23
17.6953,-0.255754,0,17.6972,0.5,24
17.6932,-0.253906,0,17.695,0.5,25
17.6889,-0.240761,0,17.6906,0.5,26
17.6872,-0.234375,0,17.6888,0.5,27
17.7101,-0.297699,0,17.7126,0.5,28
17.7148,-0.306013,0,17.7175,0.5,29
17.7054,-0.292969,0,17.7078,0.5,30
17.7015,-0.286761,0,17.7038,0.5,31
17.7066,-0.273438,0,17.7087,0.5,32
17.7175,-0.309796,0,17.7203,0.5,33
17.7053,-0.263465,0,17.7072,0.5,34
17.6848,-0.225384,0,17.6862,0.5,35
17.6819,-0.214844,0,17.6832,0.5,36
17.6808,-0.209786,0,17.6821,0.5,37
17.6774,-0.195312,0,17.6785,0.5,38
17.6739,-0.177626,0,17.6748,0.5,39
17.6758,-0.186637,0,17.6768,0.5,40
17.6735,-0.175781,0,17.6743,0.5,41
17.6709,-0.161092,0,17.6717,0.5,42
17.6718,-0.15625,0,17.6725,0.5,43
17.6773,-0.1938,0,17.6784,0.5,44
17.6704,-0.142101,0,17.671,0.5,45
17.6638,-0.136719,0,17.6643,0.5,46
17.6628,-0.1302,0,17.6632,0.5,47
17.6695,-0.117188,0,17.6699,0.5,48
17.6688,-0.104633,0,17.6691,0.5,49
17.6562,-0.0996164,0,17.6565,0.5,50
17.6646,-0.078125,0,17.6648,0.5,51
17.6562,-0.0937551,0,17.6565,0.5,52
17.6693,-0.0650306,0,17.6695,0.5,53
17.6683,-0.078125,0,17.6685,0.5,54
17.6693,-0.0390625,0,17.6694,0.5,55
17.6638,-0.0315445,0,17.6638,0.5,56
17.6638,-0.0390625,0,17.6638,0.5,57
17.6562,-0.0290901,0,17.6563,0.5,58
17.6676,0,0,17.6676,0.5,59
17.6562,-0.0136733,0,17.6563,0.5,60
17.8707,-0.469098,0,17.8769,0.5,61
17.8711,-0.469111,0,17.8772,0.5,62
17.87,-0.46875,0,17.8762,0.5,63
17.8905,-0.46875,0,17.8967,0.5,64
17.8318,-0.449471,0,17.8374,0.5,65
17.832,-0.449535,0,17.8377,0.5,66
17.8317,-0.449219,0,17.8373,0.5,67
17.8214,-0.440298,0,17.8269,0.5,68
17.8426,-0.458202,0,17.8485,0.5,69
17.8516,-0.46255,0,17.8576,0.5,70
17.8563,-0.463975,0,17.8624,0.5,71
17.8906,-0.468748,0,17.8968,0.5,72
17.8906,-0.468748,0,17.8968,0.5,73
17.9102,-0.464216,0,17.9162,0.5,74
17.9171,-0.461765,0,17.9231,0.5,75
17.9297,-0.457351,0,17.9355,0.5,76
17.9476,-0.450862,0,17.9532,0.5,77
17.9492,-0.450332,0,17.9549,0.5,78
17.9525,-0.449219,0,17.9581,0.5,79
17.9688,-0.441993,0,17.9742,0.5,80
17.9847,-0.429688,0,17.9898,0.5,81
18.0047,-0.429688,0,18.0098,0.5,82
18.0078,-0.428185,0,18.0129,0.5,83
18.0264,-0.430676,0,18.0315,0.5,84
18.0273,-0.430516,0,18.0325,0.5,85
18.0174,-0.429688,0,18.0225,0.5,86
18.0335,-0.429688,0,18.0386,0.5,87
18.0086,-0.428922,0,18.0137,0.5,88
18.0078,-0.428936,0,18.0129,0.5,89
18.0469,-0.427913,0,18.0519,0.5,90
18.0488,-0.427746,0,18.0539,0.5,91
18.0664,-0.4262,0,18.0714,0.5,92
18.0701,-0.426033,0,18.0751,0.5,93
18.0859,-0.425306,0,18.0909,0.5,94
18.0903,-0.425286,0,18.0953,0.5,95
18.1055,-0.425215,0,18.1105,0.5,96
18.1098,-0.425363,0,18.1148,0.5,97
18.125,-0.425879,0,18.13,0.5,98
18.1286,-0.426122,0,18.1336,0.5,99
18.1445,-0.427205,0,18.1496,0.5,100
18.1469,-0.427305,0,18.1519,0.5,101
18.1641,-0.424052,0,18.169,0.5,102
18.1746,-0.4191,0,18.1795,0.5,103
18.2031,-0.415957,0,18.2079,0.5,104
18.1641,-0.419117,0,18.1689,0.5,105
18.2387,-0.433132,0,18.2439,0.5,106
18.2422,-0.434191,0,18.2474,0.5,107
18.2349,-0.429688,0,18.2399,0.5,108
18.2168,-0.415976,0,18.2216,0.5,109
18.2346,-0.429688,0,18.2397,0.5,110
18.2515,-0.439942,0,18.2568,0.5,111
18.2617,-0.442368,0,18.2671,0.5,112
18.2665,-0.444403,0,18.2719,0.5,113
