Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
2.49589,-0.0822337,0,2.49725,0.5,0,0
2.5,-0.0846327,0,2.50143,0.5,0,1
2.4959,-0.078125,0,2.49713,0.5,0,2
2.5,-0.0664123,0,2.50088,0.5,0,3
2.49633,-0.078125,0,2.49755,0.5,0,4
2.48812,-0.0509459,0,2.48864,0.5,0,5
2.5,-0.0566348,0,2.50064,0.5,0,6
2.48549,-0.0390625,0,2.4858,0.5,0,7
2.4855,-0.0340327,0,2.48573,0.5,0,8
2.48335,-0.0195312,0,2.48342,0.5,0,9
2.48274,-0.0172564,0,2.4828,0.5,0,10
2.48207,0,0,2.48207,0.5,0,11
2.69094,-0.316871,0,2.70953,0.5,0,12
2.69531,-0.319985,0,2.71424,0.5,0,13
2.68676,-0.3125,0,2.70487,0.5,0,14
2.7332,-0.352737,0,2.75587,0.5,0,15
2.73438,-0.353279,0,2.7571,0.5,0,16
2.7323,-0.351562,0,2.75483,0.5,0,17
2.71185,-0.335021,0,2.73247,0.5,0,18
2.71484,-0.336864,0,2.73566,0.5,0,19
2.70923,-0.332031,0,2.7295,0.5,0,20
2.70193,-0.325418,0,2.72145,0.5,0,21
2.72279,-0.34362,0,2.74438,0.5,0,22
2.78622,-0.39737,0,2.81442,0.5,0,23
2.79297,-0.401519,0,2.82168,0.5,0,24
2.77966,-0.390625,0,2.80698,0.5,0,25
2.80773,-0.414927,0,2.83822,0.5,0,26
2.8125,-0.418169,0,2.84342,0.5,0,27
2.80303,-0.410156,0,2.83288,0.5,0,28
2.79798,-0.405144,0,2.82716,0.5,0,29
2.74408,-0.361384,0,2.76778,0.5,0,30
2.75391,-0.369638,0,2.7786,0.5,0,31
2.76367,-0.380862,0,2.78979,0.5,0,32
2.77344,-0.385641,0,2.80012,0.5,0,33
2.75566,-0.371094,0,2.78054,0.5,0,34
2.75491,-0.370093,0,2.77965,0.5,0,35
2.77659,-0.387475,0,2.80349,0.5,0,36
2.53766,-0.157648,0,2.54256,0.5,0,37
2.53906,-0.159021,0,2.54404,0.5,0,38
2.53712,-0.15625,0,2.54193,0.5,0,39
2.57186,-0.201578,0,2.57975,0.5,0,40
2.57812,-0.207951,0,2.5865,0.5,0,41
2.56691,-0.195312,0,2.57433,0.5,0,42
2.55408,-0.1803,0,2.56043,0.5,0,43
2.55859,-0.185153,0,2.56528,0.5,0,44
2.55121,-0.175781,0,2.55726,0.5,0,45
2.54706,-0.167786,0,2.55258,0.5,0,46
2.5637,-0.190207,0,2.57075,0.5,0,47
2.61018,-0.241382,0,2.62132,0.5,0,48
2.61719,-0.247891,0,2.6289,0.5,0,49
2.60353,-0.234375,0,2.61406,0.5,0,50
2.65007,-0.279617,0,2.66478,0.5,0,51
2.65625,-0.284811,0,2.67148,0.5,0,52
2.64396,-0.273438,0,2.65807,0.5,0,53
2.62998,-0.260646,0,2.64286,0.5,0,54
2.63672,-0.26664,0,2.65017,0.5,0,55
2.62339,-0.253906,0,2.63565,0.5,0,56
2.62074,-0.25035,0,2.63267,0.5,0,57
2.64062,-0.269537,0,2.65434,0.5,0,58
2.59075,-0.221753,0,2.60022,0.5,0,59
2.59766,-0.22844,0,2.60768,0.5,0,60
2.58452,-0.214844,0,2.59344,0.5,0,61
2.58192,-0.211047,0,2.59053,0.5,0,62
2.60109,-0.230937,0,2.61133,0.5,0,63
2.51529,-0.121428,0,2.51822,0.5,0,64
2.51953,-0.128393,0,2.5228,0.5,0,65
2.51383,-0.117188,0,2.51656,0.5,0,66
2.53398,-0.141804,0,2.53794,0.5,0,67
2.5278,-0.136719,0,2.53149,0.5,0,68
2.52257,-0.133677,0,2.52611,0.5,0,69
2.50889,-0.108295,0,2.51123,0.5,0,70
2.5,-0.107986,0,2.50233,0.5,0,71
2.67037,-0.298384,0,2.68699,0.5,0,72
2.67578,-0.302715,0,2.69285,0.5,0,73
2.66513,-0.292969,0,2.68118,0.5,0,74
2.66088,-0.288339,0,2.67646,0.5,0,75
2.6812,-0.307079,0,2.69873,0.5,0,76
2.82943,-0.432291,0,2.86226,0.5,0,77
2.83203,-0.433842,0,2.86507,0.5,0,78
2.82693,-0.429688,0,2.8594,0.5,0,79
2.84979,-0.450988,0,2.88526,0.5,0,80
2.85156,-0.451894,0,2.88715,0.5,0,81
2.8487,-0.449219,0,2.8839,0.5,0,82
2.8404,-0.440849,0,2.87441,0.5,0,83
2.81901,-0.423181,0,2.85059,0.5,0,84
2.8609,-0.459409,0,2.89756,0.5,0,85
2.87109,-0.46351,0,2.90827,0.5,0,86
2.87562,-0.464223,0,2.91285,0.5,0,87
2.89062,-0.46417,0,2.92766,0.5,0,88
2.89645,-0.462927,0,2.93321,0.5,0,89
2.91016,-0.459287,0,2.94618,0.5,0,90
2.92454,-0.454366,0,2.95963,0.5,0,91
2.92969,-0.452784,0,2.96447,0.5,0,92
2.93873,-0.449219,0,2.97286,0.5,0,93
2.94922,-0.444478,0,2.98252,0.5,0,94
2.9547,-0.443738,0,2.98783,0.5,0,95
2.96875,-0.440164,0,3.0012,0.5,0,96
2.98008,-0.437893,0,3.01208,0.5,0,97
2.98828,-0.436413,0,3.01998,0.5,0,98
3.00301,-0.434488,0,3.03428,0.5,0,99
3.00781,-0.433965,0,3.03896,0.5,0,100
3.02405,-0.432985,0,3.05489,0.5,0,101
3.02734,-0.43286,0,3.05813,0.5,0,102
3.04356,-0.433006,0,3.0742,0.5,0,103
3.04688,-0.433114,0,3.0775,0.5,0,104
3.06182,-0.434273,0,3.09247,0.5,0,105
3.06641,-0.434738,0,3.09707,0.5,0,106
3.07906,-0.436568,0,3.10985,0.5,0,107
3.08594,-0.437733,0,3.11683,0.5,0,108
3.09543,-0.439722,0,3.12651,0.5,0,109
3.10547,-0.442051,0,3.13677,0.5,0,110
3.11122,-0.443469,0,3.14267,0.5,0,111
