Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
17.1242,-0.317183,0,17.1272,0.5,0
17.1289,-0.32101,0,17.1319,0.5,1
17.1226,-0.3125,0,17.1255,0.5,2
17.1401,-0.340353,0,17.1435,0.5,3
17.1484,-0.339046,0,17.1518,0.5,4
17.137,-0.332031,0,17.1402,0.5,5
17.1346,-0.3263,0,17.1377,0.5,6
17.1576,-0.361948,0,17.1614,0.5,7
17.168,-0.369615,0,17.1719,0.5,8
17.16,-0.351562,0,17.1636,0.5,9
17.1759,-0.382731,0,17.1801,0.5,10
17.1875,-0.379442,0,17.1917,0.5,11
17.1693,-0.371094,0,17.1733,0.5,12
17.169,-0.370052,0,17.173,0.5,13
17.1582,-0.341751,0,17.1617,0.5,14
17.102,-0.280774,0,17.1043,0.5,15
17.1094,-0.291141,0,17.1119,0.5,16
17.0991,-0.273438,0,17.1013,0.5,17
17.089,-0.254795,0,17.0909,0.5,18
17.0898,-0.255699,0,17.0918,0.5,19
17.0886,-0.253906,0,17.0905,0.5,20
17.0816,-0.242588,0,17.0834,0.5,21
17.0832,-0.234375,0,17.0849,0.5,22
17.0966,-0.266719,0,17.0986,0.5,23
17.0657,-0.199949,0,17.0668,0.5,24
17.0703,-0.210823,0,17.0716,0.5,25
17.0646,-0.195312,0,17.0657,0.5,26
17.0612,-0.184883,0,17.0622,0.5,27
17.0583,-0.175781,0,17.0592,0.5,28
17.0567,-0.16983,0,17.0576,0.5,29
17.0527,-0.15625,0,17.0535,0.5,30
17.0808,-0.223881,0,17.0823,0.5,31
17.0719,-0.214844,0,17.0732,0.5,32
17.0717,-0.213468,0,17.073,0.5,33
17.118,-0.303907,0,17.1207,0.5,34
17.1106,-0.292969,0,17.1131,0.5,35
17.1104,-0.291963,0,17.1129,0.5,36
17.0483,-0.139169,0,17.0489,0.5,37
17.0508,-0.14834,0,17.0514,0.5,38
17.0474,-0.136719,0,17.048,0.5,39
17.0444,-0.12356,0,17.0449,0.5,40
17.0458,-0.117188,0,17.0463,0.5,41
17.0525,-0.1545,0,17.0532,0.5,42
17.0443,-0.104152,0,17.0446,0.5,43
17.0314,-0.0976562,0,17.0317,0.5,44
17.0314,-0.0975537,0,17.0316,0.5,45
17.0432,-0.078125,0,17.0434,0.5,46
17.0425,-0.0668624,0,17.0426,0.5,47
17.0312,-0.0648234,0,17.0314,0.5,48
17.0421,-0.0390625,0,17.0421,0.5,49
17.0312,-0.0523641,0,17.0313,0.5,50
17.0418,-0.0284821,0,17.0419,0.5,51
17.0312,-0.0275191,0,17.0313,0.5,52
17.0417,0,0,17.0417,0.5,53
17.0312,-0.0115434,0,17.0313,0.5,54
17.1954,-0.402247,0,17.2001,0.5,55
17.207,-0.408885,0,17.2119,0.5,56
17.1987,-0.390625,0,17.2031,0.5,57
17.2175,-0.419224,0,17.2226,0.5,58
17.2266,-0.425413,0,17.2318,0.5,59
17.2084,-0.410156,0,17.2133,0.5,60
17.208,-0.409192,0,17.2129,0.5,61
17.2387,-0.437118,0,17.2442,0.5,62
17.2461,-0.440941,0,17.2517,0.5,63
17.2317,-0.429688,0,17.237,0.5,64
17.261,-0.453862,0,17.2669,0.5,65
17.2656,-0.455404,0,17.2716,0.5,66
17.2573,-0.449219,0,17.2631,0.5,67
17.2519,-0.443388,0,17.2576,0.5,68
17.2298,-0.42649,0,17.235,0.5,69
17.1973,-0.38086,0,17.2015,0.5,70
17.2745,-0.459869,0,17.2806,0.5,71
17.2852,-0.464254,0,17.2914,0.5,72
17.2891,-0.464802,0,17.2954,0.5,73
17.3047,-0.466968,0,17.311,0.5,74
17.3067,-0.466691,0,17.313,0.5,75
17.3242,-0.46434,0,17.3304,0.5,76
17.3307,-0.462269,0,17.3369,0.5,77
17.3438,-0.458097,0,17.3498,0.5,78
17.3606,-0.451861,0,17.3665,0.5,79
17.3633,-0.450972,0,17.3691,0.5,80
17.3681,-0.449219,0,17.3739,0.5,81
17.3828,-0.443678,0,17.3885,0.5,82
17.3991,-0.429688,0,17.4044,0.5,83
17.417,-0.429688,0,17.4223,0.5,84
17.4219,-0.426371,0,17.4271,0.5,85
17.4236,-0.427943,0,17.4289,0.5,86
17.4414,-0.429296,0,17.4467,0.5,87
17.4219,-0.428026,0,17.4271,0.5,88
17.4418,-0.429245,0,17.4471,0.5,89
17.4609,-0.426452,0,17.4661,0.5,90
17.4645,-0.42612,0,17.4697,0.5,91
17.4805,-0.424634,0,17.4856,0.5,92
17.4857,-0.424423,0,17.4909,0.5,93
17.5,-0.42385,0,17.5051,0.5,94
17.5058,-0.423914,0,17.5109,0.5,95
17.5195,-0.424067,0,17.5247,0.5,96
