Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
16.5426,-0.469168,0,16.5492,0.5,0
16.543,-0.46921,0,16.5496,0.5,1
16.5421,-0.46875,0,16.5488,0.5,2
16.5592,-0.472072,0,16.5659,0.5,3
16.5625,-0.472332,0,16.5692,0.5,4
16.4572,-0.398292,0,16.462,0.5,5
16.4648,-0.403472,0,16.4698,0.5,6
16.4582,-0.390625,0,16.4628,0.5,7
16.4761,-0.418397,0,16.4814,0.5,8
16.4844,-0.424589,0,16.4898,0.5,9
16.4708,-0.410156,0,16.4759,0.5,10
16.4691,-0.405949,0,16.4741,0.5,11
16.4407,-0.375707,0,16.445,0.5,12
16.4453,-0.37545,0,16.4496,0.5,13
16.4393,-0.371094,0,16.4435,0.5,14
16.4345,-0.362412,0,16.4385,0.5,15
16.4273,-0.351562,0,16.4311,0.5,16
16.4193,-0.338538,0,16.4228,0.5,17
16.4258,-0.349196,0,16.4295,0.5,18
16.4062,-0.332059,0,16.4096,0.5,19
16.4173,-0.3125,0,16.4203,0.5,20
16.4062,-0.332004,0,16.4096,0.5,21
16.427,-0.350303,0,16.4308,0.5,22
16.4554,-0.380544,0,16.4598,0.5,23
16.4958,-0.437747,0,16.5017,0.5,24
16.5039,-0.442823,0,16.5098,0.5,25
16.4896,-0.429688,0,16.4952,0.5,26
16.5167,-0.455982,0,16.523,0.5,27
16.5234,-0.459011,0,16.5298,0.5,28
16.5113,-0.449219,0,16.5174,0.5,29
16.5084,-0.444691,0,16.5144,0.5,30
16.4879,-0.426147,0,16.4934,0.5,31
16.5301,-0.462049,0,16.5366,0.5,32
16.3992,-0.300051,0,16.4019,0.5,33
16.4062,-0.298894,0,16.409,0.5,34
16.3977,-0.292969,0,16.4004,0.5,35
16.3948,-0.28487,0,16.3973,0.5,36
16.3903,-0.273438,0,16.3926,0.5,37
16.3841,-0.256557,0,16.3861,0.5,38
16.3867,-0.262986,0,16.3888,0.5,39
16.3829,-0.253906,0,16.3849,0.5,40
16.3787,-0.242407,0,16.3805,0.5,41
16.3807,-0.234375,0,16.3823,0.5,42
16.3898,-0.270394,0,16.392,0.5,43
16.3648,-0.178195,0,16.3657,0.5,44
16.3672,-0.178084,0,16.3682,0.5,45
16.3646,-0.175781,0,16.3655,0.5,46
16.3622,-0.161257,0,16.363,0.5,47
16.3614,-0.15625,0,16.3621,0.5,48
16.3786,-0.222956,0,16.3801,0.5,49
16.3672,-0.220628,0,16.3687,0.5,50
16.3774,-0.195312,0,16.3786,0.5,51
16.3672,-0.20906,0,16.3685,0.5,52
16.377,-0.185529,0,16.378,0.5,53
16.3597,-0.144173,0,16.3604,0.5,54
16.3587,-0.136719,0,16.3593,0.5,55
16.3592,-0.125199,0,16.3597,0.5,56
16.3581,-0.117188,0,16.3585,0.5,57
16.3599,-0.104967,0,16.3602,0.5,58
16.3588,-0.0976562,0,16.3591,0.5,59
16.3568,-0.0885175,0,16.357,0.5,60
16.3558,-0.078125,0,16.3559,0.5,61
16.3547,-0.0710656,0,16.3549,0.5,62
16.3539,-0.0585938,0,16.354,0.5,63
16.3534,-0.052887,0,16.3534,0.5,64
16.3528,-0.0390625,0,16.3528,0.5,65
16.3526,-0.0341104,0,16.3526,0.5,66
16.3524,-0.0195312,0,16.3524,0.5,67
16.3523,-0.014854,0,16.3523,0.5,68
16.3523,0,0,16.3523,0.5,69
16.416,-0.302735,0,16.4188,0.5,70
16.5814,-0.46875,0,16.588,0.5,71
16.582,-0.468623,0,16.5887,0.5,72
16.5822,-0.468587,0,16.5888,0.5,73
16.6016,-0.463593,0,16.608,0.5,74
16.6093,-0.461023,0,16.6157,0.5,75
16.6211,-0.457095,0,16.6274,0.5,76
16.6385,-0.451331,0,16.6446,0.5,77
16.6406,-0.450698,0,16.6467,0.5,78
16.6454,-0.449219,0,16.6515,0.5,79
16.6602,-0.44361,0,16.6661,0.5,80
16.6767,-0.432705,0,16.6823,0.5,81
