Points_0,Points_1,Points_2,Points_Magnitude,f,Point ID
19.3694,-0.318137,0,19.372,0.5,0
19.375,-0.320615,0,19.3777,0.5,1
19.3661,-0.3125,0,19.3687,0.5,2
19.3348,-0.274532,0,19.3368,0.5,3
19.3359,-0.275282,0,19.3379,0.5,4
19.3346,-0.273438,0,19.3366,0.5,5
19.3282,-0.261613,0,19.33,0.5,6
19.3255,-0.253906,0,19.3272,0.5,7
19.324,-0.246361,0,19.3255,0.5,8
19.3205,-0.234375,0,19.3219,0.5,9
19.3502,-0.29819,0,19.3525,0.5,10
19.3555,-0.301571,0,19.3578,0.5,11
19.3478,-0.292969,0,19.35,0.5,12
19.3436,-0.285319,0,19.3457,0.5,13
19.3619,-0.306033,0,19.3644,0.5,14
19.3205,-0.230259,0,19.3219,0.5,15
19.3194,-0.214844,0,19.3206,0.5,16
19.3208,-0.210411,0,19.322,0.5,17
19.3237,-0.195312,0,19.3247,0.5,18
19.3359,-0.18179,0,19.3368,0.5,19
19.3476,-0.15625,0,19.3483,0.5,20
19.3359,-0.175187,0,19.3367,0.5,21
19.3463,-0.145934,0,19.3468,0.5,22
19.3436,-0.15625,0,19.3442,0.5,23
19.3479,-0.136719,0,19.3484,0.5,24
19.3555,-0.123151,0,19.3559,0.5,25
19.3601,-0.117188,0,19.3605,0.5,26
19.375,-0.105209,0,19.3753,0.5,27
19.3921,-0.334436,0,19.395,0.5,28
19.3945,-0.336221,0,19.3974,0.5,29
19.3905,-0.332031,0,19.3934,0.5,30
19.3824,-0.32468,0,19.3851,0.5,31
19.4028,-0.343321,0,19.4058,0.5,32
19.4141,-0.340102,0,19.417,0.5,33
19.4293,-0.355903,0,19.4325,0.5,34
19.4336,-0.356875,0,19.4369,0.5,35
19.4295,-0.351562,0,19.4327,0.5,36
19.4432,-0.36147,0,19.4466,0.5,37
19.4531,-0.366467,0,19.4566,0.5,38
19.424,-0.341655,0,19.427,0.5,39
19.5046,-0.397785,0,19.5086,0.5,40
19.5117,-0.400741,0,19.5158,0.5,41
19.495,-0.390625,0,19.4989,0.5,42
19.5303,-0.411114,0,19.5346,0.5,43
19.5312,-0.411264,0,19.5356,0.5,44
19.5294,-0.410156,0,19.5337,0.5,45
19.5185,-0.403401,0,19.5226,0.5,46
19.4677,-0.376035,0,19.4713,0.5,47
19.4727,-0.377579,0,19.4763,0.5,48
19.4612,-0.371094,0,19.4647,0.5,49
19.4568,-0.367412,0,19.4603,0.5,50
19.4814,-0.381877,0,19.4851,0.5,51
19.4922,-0.388727,0,19.4961,0.5,52
19.4937,-0.38907,0,19.4976,0.5,53
19.5439,-0.417043,0,19.5483,0.5,54
