Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.669939,0.742367,0.000303543,0.999963,6.44197,-0.463082,0,6.45859,37.2053,0.5,0,12.9839,121.222,-37.2053,0.173346,0.464616,0.00310461,0.49591,0,0,1
0.671052,0.741359,0.000325812,0.999962,6.44191,-0.463023,0,6.45853,37.1927,0.5,0,12.9839,122.044,-37.1927,0.176547,0.464884,0.00310737,0.497288,0,1,1
0.672229,0.740294,0.000301621,0.999964,6.44185,-0.462963,0,6.45846,37.1784,0.5,0,12.9839,122.885,-37.1784,0.179798,0.465123,0.00314722,0.498675,0,2,1
0.407882,0.912836,0.00721342,0.999844,6.4493,-0.466285,0,6.46613,51.2657,0.5,0,12.5515,-372.893,-51.2657,-0.132703,0.393193,0.00597496,0.415026,0,3,1
0.530905,0.831217,0.00657219,0.986319,6.44563,-0.464695,0,6.46236,44.521,0.5,0,12.7662,-132.546,-44.521,0.0202524,0.429135,0.00213341,0.429618,0,4,1
0.327135,0.94119,-0.081287,0.999732,6.45663,-0.468505,0,6.47361,71.7683,0.5,0,12.6521,-1028.56,-71.7683,-0.218837,0.25794,0.00754377,0.338348,0,5,1
0.365389,0.926533,-0.0403909,0.996797,6.45296,-0.46719,0,6.46985,57.8791,0.5,0,12.4293,-624.872,-57.8791,-0.170011,0.316413,0.00982351,0.359328,0,6,1
0.0766251,0.995997,-0.0072676,0.998967,6.46396,-0.469143,0,6.48096,96.154,0.5,0,12.8343,-2014.54,-96.154,-0.304313,0.0734773,-0.00121154,0.31306,0,7,1
0.233209,0.96382,-0.0472723,0.992759,6.4603,-0.469,0,6.4773,86.5068,0.5,0,12.9148,-1535.36,-86.5068,-0.266184,0.176364,0.00509412,0.319349,0,8,1
-0.151046,0.988232,-0.00112189,0.999709,6.47129,-0.469265,0,6.48829,94.5166,0.5,0,12.8508,-1765.44,-94.5166,-0.289846,-0.158664,-0.00299472,0.330445,0,9,1
-0.0650573,0.992791,-0.00642553,0.994941,6.46763,-0.469216,0,6.48463,96.5284,0.5,0,12.8441,-1975.17,-96.5284,-0.297565,-0.0415547,-0.000696711,0.300453,0,10,1
-0.26688,0.962843,-0.037208,0.999838,6.47863,-0.467867,0,6.4955,58.2392,0.5,0,12.338,-453.411,-58.2392,-0.129502,-0.28531,0.00236952,0.313334,0,11,1
-0.209834,0.97467,-0.00443877,0.997012,6.47496,-0.468516,0,6.49189,76.0098,0.5,0,12.6028,-1072.81,-76.0098,-0.211511,-0.225087,-0.00110819,0.308872,0,12,1
