Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,absOmega,f,fs,l,l2,omega,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,Point ID,vtkValidPointMask
0.474739,0.880108,0.00527796,0.999997,4.43249,-0.473098,0,4.45767,52.1448,0.5,0,12.6317,-668.457,-52.1448,-0.359517,0.304466,-0.000543463,0.471118,0,0,1
0.533958,0.842578,-0.00363454,0.997528,4.4301,-0.471729,0,4.45514,53.3405,0.5,0,12.8166,-583.328,-53.3405,-0.262828,0.351264,-0.00163768,0.438711,0,1,1
0.591666,0.80589,0.00613279,0.999782,4.42773,-0.47037,0,4.45264,55.0286,0.5,0,13,-510.023,-55.0286,-0.17039,0.398931,-0.00174728,0.433799,0,2,1
0.240686,0.970541,0.0014363,0.999941,4.43983,-0.475348,0,4.4652,63.5413,0.5,0,13,-706.719,-63.5413,-0.423459,0.133606,-0.00116068,0.444038,0,3,1
0.357578,0.925268,-0.00097711,0.99196,4.43616,-0.474221,0,4.46143,57.3737,0.5,0,12.8166,-671.024,-57.3737,-0.390351,0.217753,-0.00106086,0.44698,0,4,1
-0.047132,0.998833,-0.00152991,0.999945,4.44716,-0.47513,0,4.47247,64.8113,0.5,0,12.6426,-680.745,-64.8113,-0.342812,0.0225224,-0.00279013,0.343563,0,5,1
0.0966063,0.984531,0.000176021,0.989259,4.44349,-0.475235,0,4.46883,64.0907,0.5,0,12.8212,-689.067,-64.0907,-0.381364,0.079709,-0.00283934,0.389615,0,6,1
0.0378318,0.999235,-0.00096667,0.999951,4.4545,-0.474923,0,4.47974,64.656,0.5,0,12.6146,-633.876,-64.656,-0.321476,-0.0695224,-0.00266872,0.328919,0,7,1
-0.0041262,0.99907,-0.000997632,0.999079,4.45083,-0.475025,0,4.47611,64.9475,0.5,0,12.6284,-670.929,-64.9475,-0.33183,-0.0227502,-0.00325691,0.332625,0,8,1
-0.157465,0.987477,-0.000936513,0.999954,4.46184,-0.475507,0,4.4871,64.4492,0.5,0,13,-336.848,-64.4492,-0.298261,-0.178502,-0.00114821,0.347597,0,9,1
-0.0593861,0.993406,-0.000804188,0.99518,4.45817,-0.475215,0,4.48342,64.7053,0.5,0,12.8076,-486.882,-64.7053,-0.310907,-0.124439,-0.00144912,0.334888,0,10,1
-0.216689,0.976235,-4.94525e-05,0.999995,4.46917,-0.473885,0,4.49423,44.9099,0.5,0,12.5255,-75.7338,-44.9099,-0.173841,-0.227489,-0.000272213,0.286307,0,11,1
-0.187247,0.981844,0.0026525,0.999543,4.4655,-0.474698,0,4.49066,54.6645,0.5,0,12.7628,-204.102,-54.6645,-0.236167,-0.202823,-0.000343921,0.311307,0,12,1
-0.237594,0.971347,0.000360547,0.999983,4.47651,-0.473379,0,4.50147,35.8312,0.5,0,12.5938,140.479,-35.8312,-0.136387,-0.240439,-0.000137214,0.276428,0,13,1
-0.227065,0.973815,-0.00108446,0.999937,4.47284,-0.473633,0,4.49785,40.3478,0.5,0,12.5596,32.8057,-40.3478,-0.155132,-0.234054,-0.00044404,0.280797,0,14,1
-0.551262,0.834149,0.00192799,0.999849,4.48385,-0.471276,0,4.50854,30.5789,0.5,0,12.8777,154.294,-30.5789,-0.057789,-0.224172,0.000439101,0.231501,0,15,1
-0.394322,0.902938,-0.00464182,0.985296,4.48018,-0.472331,0,4.50501,33.101,0.5,0,12.7353,149.281,-33.101,-0.09727,-0.231795,6.34215e-07,0.251377,0,16,1
-0.547076,0.836877,0.00251453,0.99983,4.48443,-0.470827,0,4.50908,31.3994,0.5,0,12.9383,149.475,-31.3994,-0.0423033,-0.226289,0.000431983,0.230209,0,17,1
-0.542867,0.839616,0.00212962,0.999832,4.48503,-0.47037,0,4.50963,32.2836,0.5,0,13,143.69,-32.2836,-0.026688,-0.228442,0.000606029,0.229996,0,18,1
0.654804,0.755644,0.00340024,0.999889,4.41782,-0.463997,0,4.44211,19.6933,0.5,0,12.8603,147.901,-19.6933,0.141531,0.427255,-2.40026e-05,0.450087,0,19,1
0.655317,0.75521,0.00403501,0.9999,4.41727,-0.463482,0,4.44152,19.2064,0.5,0,12.9299,150.55,-19.2064,0.167613,0.425686,-9.24519e-05,0.457496,0,20,1
0.660663,0.750454,0.00489652,0.999841,4.41674,-0.462963,0,4.44094,18.8856,0.5,0,13,146.909,-18.8856,0.193748,0.423329,0.000233322,0.46556,0,21,1
