Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
15.7711,-0.39105,0,15.7759,0.5,0,0
15.7715,-0.391518,0,15.7763,0.5,0,1
15.7709,-0.390625,0,15.7757,0.5,0,2
15.7811,-0.405468,0,15.7863,0.5,0,3
15.7812,-0.405645,0,15.7865,0.5,0,4
15.781,-0.405273,0,15.7862,0.5,0,5
15.779,-0.402601,0,15.7842,0.5,0,6
15.7774,-0.400391,0,15.7825,0.5,0,7
15.775,-0.396882,0,15.78,0.5,0,8
15.7764,-0.398801,0,15.7814,0.5,0,9
15.7741,-0.395508,0,15.7791,0.5,0,10
15.7731,-0.393896,0,15.778,0.5,0,11
15.7771,-0.399667,0,15.7822,0.5,0,12
15.741,-0.342941,0,15.7448,0.5,0,13
15.7422,-0.344932,0,15.746,0.5,0,14
15.7405,-0.341797,0,15.7442,0.5,0,15
15.7357,-0.333612,0,15.7393,0.5,0,16
15.7373,-0.336442,0,15.7409,0.5,0,17
15.7349,-0.332031,0,15.7384,0.5,0,18
15.7393,-0.339807,0,15.743,0.5,0,19
15.7376,-0.336914,0,15.7412,0.5,0,20
15.7375,-0.33671,0,15.7411,0.5,0,21
15.7323,-0.32732,0,15.7357,0.5,0,22
15.7324,-0.327548,0,15.7358,0.5,0,23
15.7322,-0.327148,0,15.7356,0.5,0,24
15.7305,-0.32418,0,15.7338,0.5,0,25
15.7294,-0.322266,0,15.7327,0.5,0,26
15.7271,-0.317814,0,15.7303,0.5,0,27
15.7275,-0.318513,0,15.7308,0.5,0,28
15.727,-0.317383,0,15.7302,0.5,0,29
15.7254,-0.314636,0,15.7286,0.5,0,30
15.7242,-0.3125,0,15.7273,0.5,0,31
15.7288,-0.320991,0,15.7321,0.5,0,32
15.734,-0.330446,0,15.7375,0.5,0,33
15.7614,-0.376312,0,15.7659,0.5,0,34
15.7617,-0.376694,0,15.7662,0.5,0,35
15.7613,-0.375977,0,15.7657,0.5,0,36
15.7595,-0.373325,0,15.7639,0.5,0,37
15.758,-0.371094,0,15.7624,0.5,0,38
15.7465,-0.352173,0,15.7504,0.5,0,39
15.7471,-0.35306,0,15.751,0.5,0,40
15.7462,-0.351562,0,15.7501,0.5,0,41
15.7501,-0.35828,0,15.7542,0.5,0,42
15.752,-0.361234,0,15.7561,0.5,0,43
15.749,-0.356445,0,15.753,0.5,0,44
15.7483,-0.355187,0,15.7523,0.5,0,45
15.7557,-0.367355,0,15.76,0.5,0,46
15.7568,-0.36914,0,15.7612,0.5,0,47
15.7551,-0.366211,0,15.7594,0.5,0,48
15.7539,-0.364286,0,15.7581,0.5,0,49
15.752,-0.361328,0,15.7562,0.5,0,50
15.7576,-0.370295,0,15.762,0.5,0,51
15.752,-0.361282,0,15.7561,0.5,0,52
15.7652,-0.382261,0,15.7698,0.5,0,53
15.7666,-0.384362,0,15.7713,0.5,0,54
15.7644,-0.380859,0,15.769,0.5,0,55
15.7691,-0.3881,0,15.7739,0.5,0,56
15.7675,-0.385742,0,15.7722,0.5,0,57
15.7672,-0.385127,0,15.7719,0.5,0,58
15.7633,-0.379229,0,15.7679,0.5,0,59
15.7447,-0.349092,0,15.7485,0.5,0,60
15.7431,-0.34668,0,15.747,0.5,0,61
15.7429,-0.346001,0,15.7467,0.5,0,62
15.8432,-0.470321,0,15.8501,0.5,0,63
15.8447,-0.470986,0,15.8517,0.5,0,64
15.8401,-0.46875,0,15.847,0.5,0,65
15.8466,-0.471782,0,15.8536,0.5,0,66
15.8496,-0.472864,0,15.8567,0.5,0,67
15.8544,-0.473752,0,15.8614,0.5,0,68
15.8545,-0.473761,0,15.8616,0.5,0,69
15.8538,-0.473633,0,15.8608,0.5,0,70
15.8502,-0.473002,0,15.8573,0.5,0,71
15.8588,-0.474174,0,15.8659,0.5,0,72
15.8594,-0.474198,0,15.8665,0.5,0,73
15.8638,-0.474055,0,15.8709,0.5,0,74
15.8643,-0.47403,0,15.8713,0.5,0,75
15.8663,-0.473633,0,15.8733,0.5,0,76
15.8691,-0.473073,0,15.8762,0.5,0,77
15.8699,-0.472913,0,15.8769,0.5,0,78
15.874,-0.471807,0,15.881,0.5,0,79
15.8767,-0.470932,0,15.8837,0.5,0,80
15.8789,-0.470211,0,15.8859,0.5,0,81
15.8819,-0.46875,0,15.8888,0.5,0,82
15.7999,-0.430599,0,15.8057,0.5,0,83
15.8008,-0.431511,0,15.8067,0.5,0,84
15.7993,-0.429688,0,15.8052,0.5,0,85
15.8183,-0.45128,0,15.8247,0.5,0,86
15.8203,-0.453258,0,15.8268,0.5,0,87
15.8163,-0.449219,0,15.8227,0.5,0,88
15.8088,-0.441176,0,15.815,0.5,0,89
15.8105,-0.443017,0,15.8168,0.5,0,90
15.8074,-0.439453,0,15.8135,0.5,0,91
15.8043,-0.435949,0,15.8103,0.5,0,92
15.8057,-0.437415,0,15.8117,0.5,0,93
15.8033,-0.43457,0,15.8092,0.5,0,94
15.8022,-0.433143,0,15.8081,0.5,0,95
15.8067,-0.438423,0,15.8128,0.5,0,96
15.8135,-0.446295,0,15.8198,0.5,0,97
15.8154,-0.448314,0,15.8218,0.5,0,98
15.8117,-0.444336,0,15.818,0.5,0,99
15.8113,-0.443615,0,15.8175,0.5,0,100
15.816,-0.44869,0,15.8223,0.5,0,101
15.7851,-0.411202,0,15.7904,0.5,0,102
15.7861,-0.41246,0,15.7915,0.5,0,103
15.7845,-0.410156,0,15.7898,0.5,0,104
15.7893,-0.416794,0,15.7948,0.5,0,105
15.791,-0.419087,0,15.7966,0.5,0,106
15.788,-0.415039,0,15.7935,0.5,0,107
15.7873,-0.413888,0,15.7927,0.5,0,108
15.7956,-0.4251,0,15.8013,0.5,0,109
15.7959,-0.425346,0,15.8016,0.5,0,110
15.7955,-0.424805,0,15.8012,0.5,0,111
15.7935,-0.422315,0,15.7992,0.5,0,112
15.7916,-0.419922,0,15.7972,0.5,0,113
15.7978,-0.427773,0,15.8036,0.5,0,114
15.7914,-0.419491,0,15.797,0.5,0,115
15.7831,-0.408273,0,15.7884,0.5,0,116
15.8284,-0.460697,0,15.8351,0.5,0,117
15.8301,-0.461992,0,15.8368,0.5,0,118
15.8265,-0.458984,0,15.8331,0.5,0,119
15.8232,-0.456084,0,15.8298,0.5,0,120
15.8252,-0.457841,0,15.8318,0.5,0,121
15.8212,-0.454102,0,15.8277,0.5,0,122
15.8208,-0.453587,0,15.8273,0.5,0,123
15.8259,-0.458286,0,15.8325,0.5,0,124
15.8339,-0.464937,0,15.8407,0.5,0,125
15.835,-0.465522,0,15.8418,0.5,0,126
15.8326,-0.463867,0,15.8394,0.5,0,127
15.8312,-0.462736,0,15.838,0.5,0,128
15.8369,-0.46683,0,15.8438,0.5,0,129
15.8398,-0.468627,0,15.8468,0.5,0,130
15.8399,-0.468653,0,15.8469,0.5,0,131
15.8838,-0.467782,0,15.8907,0.5,0,132
15.8854,-0.467132,0,15.8923,0.5,0,133
15.8887,-0.465679,0,15.8955,0.5,0,134
15.8919,-0.463867,0,15.8986,0.5,0,135
15.8936,-0.462831,0,15.9003,0.5,0,136
15.8955,-0.461961,0,15.9022,0.5,0,137
15.8984,-0.46052,0,15.9051,0.5,0,138
15.9009,-0.458984,0,15.9075,0.5,0,139
15.9033,-0.457483,0,15.9099,0.5,0,140
15.9063,-0.456019,0,15.9128,0.5,0,141
15.9082,-0.45513,0,15.9147,0.5,0,142
15.9098,-0.454102,0,15.9163,0.5,0,143
15.9131,-0.452158,0,15.9195,0.5,0,144
15.917,-0.450139,0,15.9234,0.5,0,145
15.918,-0.449749,0,15.9243,0.5,0,146
15.9188,-0.449219,0,15.9251,0.5,0,147
15.9229,-0.446997,0,15.9291,0.5,0,148
15.9273,-0.444818,0,15.9335,0.5,0,149
15.9277,-0.444632,0,15.9339,0.5,0,150
15.9282,-0.444336,0,15.9344,0.5,0,151
15.9326,-0.442125,0,15.9388,0.5,0,152
15.9367,-0.440295,0,15.9427,0.5,0,153
15.9375,-0.439987,0,15.9436,0.5,0,154
15.703,-0.268665,0,15.7053,0.5,0,155
15.7031,-0.268862,0,15.7054,0.5,0,156
15.703,-0.268555,0,15.7053,0.5,0,157
15.7015,-0.265282,0,15.7038,0.5,0,158
15.7008,-0.263672,0,15.703,0.5,0,159
15.697,-0.255165,0,15.6991,0.5,0,160
15.6982,-0.257955,0,15.7004,0.5,0,161
15.6966,-0.253906,0,15.6987,0.5,0,162
15.7,-0.261915,0,15.7022,0.5,0,163
15.6986,-0.258789,0,15.7007,0.5,0,164
15.6985,-0.258521,0,15.7006,0.5,0,165
15.6927,-0.24478,0,15.6946,0.5,0,166
15.6934,-0.246394,0,15.6953,0.5,0,167
15.6925,-0.244141,0,15.6944,0.5,0,168
15.6884,-0.234419,0,15.6902,0.5,0,169
15.6885,-0.234507,0,15.6902,0.5,0,170
15.6884,-0.234375,0,15.6902,0.5,0,171
15.6913,-0.241359,0,15.6931,0.5,0,172
15.6903,-0.239258,0,15.6921,0.5,0,173
15.6898,-0.237932,0,15.6916,0.5,0,174
15.6956,-0.25168,0,15.6976,0.5,0,175
15.6943,-0.249023,0,15.6963,0.5,0,176
15.6941,-0.248287,0,15.6961,0.5,0,177
15.6639,-0.16615,0,15.6648,0.5,0,178
15.6641,-0.166564,0,15.6649,0.5,0,179
15.6639,-0.166016,0,15.6648,0.5,0,180
15.6628,-0.162374,0,15.6637,0.5,0,181
15.6625,-0.161133,0,15.6633,0.5,0,182
15.6616,-0.158666,0,15.6625,0.5,0,183
15.6609,-0.15625,0,15.6616,0.5,0,184
15.6829,-0.220379,0,15.6845,0.5,0,185
15.6836,-0.222199,0,15.6852,0.5,0,186
15.6828,-0.219727,0,15.6843,0.5,0,187
15.6816,-0.216882,0,15.6831,0.5,0,188
15.6807,-0.214844,0,15.6822,0.5,0,189
15.6737,-0.195458,0,15.6749,0.5,0,190
15.6738,-0.195837,0,15.6751,0.5,0,191
15.6737,-0.195312,0,15.6749,0.5,0,192
15.6776,-0.206178,0,15.679,0.5,0,193
15.6787,-0.209431,0,15.6801,0.5,0,194
15.6772,-0.205078,0,15.6786,0.5,0,195
15.6802,-0.213388,0,15.6816,0.5,0,196
15.6789,-0.209961,0,15.6803,0.5,0,197
15.6789,-0.209809,0,15.6803,0.5,0,198
15.6763,-0.202655,0,15.6776,0.5,0,199
15.6752,-0.200195,0,15.6765,0.5,0,200
15.6749,-0.199123,0,15.6762,0.5,0,201
15.6871,-0.230903,0,15.6888,0.5,0,202
15.6865,-0.229492,0,15.6882,0.5,0,203
15.6856,-0.227447,0,15.6873,0.5,0,204
15.6844,-0.224609,0,15.686,0.5,0,205
15.6842,-0.223973,0,15.6858,0.5,0,206
15.6724,-0.191821,0,15.6736,0.5,0,207
15.672,-0.19043,0,15.6731,0.5,0,208
15.6711,-0.188254,0,15.6723,0.5,0,209
15.6701,-0.185547,0,15.6712,0.5,0,210
15.6687,-0.180915,0,15.6697,0.5,0,211
15.6689,-0.181671,0,15.67,0.5,0,212
15.6686,-0.180664,0,15.6697,0.5,0,213
