Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
15.7803,-0.328075,0,15.7837,0.5,0,0
15.7812,-0.329668,0,15.7847,0.5,0,1
15.7799,-0.327148,0,15.7833,0.5,0,2
15.7786,-0.324942,0,15.7819,0.5,0,3
15.777,-0.322266,0,15.7802,0.5,0,4
15.775,-0.318706,0,15.7783,0.5,0,5
15.7764,-0.32115,0,15.7796,0.5,0,6
15.7744,-0.317383,0,15.7776,0.5,0,7
15.7733,-0.315534,0,15.7765,0.5,0,8
15.7716,-0.3125,0,15.7747,0.5,0,9
15.7768,-0.321824,0,15.7801,0.5,0,10
15.8926,-0.469672,0,15.8996,0.5,0,11
15.8936,-0.470008,0,15.9005,0.5,0,12
15.8909,-0.46875,0,15.8978,0.5,0,13
15.896,-0.471171,0,15.903,0.5,0,14
15.8984,-0.472122,0,15.9054,0.5,0,15
15.8996,-0.47247,0,15.9066,0.5,0,16
15.9033,-0.473367,0,15.9104,0.5,0,17
15.908,-0.473844,0,15.915,0.5,0,18
15.9082,-0.473854,0,15.9153,0.5,0,19
15.9059,-0.473633,0,15.913,0.5,0,20
15.9036,-0.473396,0,15.9106,0.5,0,21
15.9128,-0.47393,0,15.9198,0.5,0,22
15.9131,-0.473925,0,15.9201,0.5,0,23
15.9151,-0.473633,0,15.9222,0.5,0,24
15.918,-0.473233,0,15.925,0.5,0,25
15.9185,-0.473142,0,15.9255,0.5,0,26
15.9229,-0.472123,0,15.9298,0.5,0,27
15.925,-0.47151,0,15.932,0.5,0,28
15.9277,-0.470655,0,15.9347,0.5,0,29
15.9321,-0.46875,0,15.939,0.5,0,30
15.8198,-0.391094,0,15.8247,0.5,0,31
15.8203,-0.391603,0,15.8252,0.5,0,32
15.8196,-0.390625,0,15.8245,0.5,0,33
15.8491,-0.430207,0,15.8549,0.5,0,34
15.8496,-0.430646,0,15.8555,0.5,0,35
15.8488,-0.429688,0,15.8546,0.5,0,36
15.8581,-0.440725,0,15.8642,0.5,0,37
15.8594,-0.441944,0,15.8655,0.5,0,38
15.8571,-0.439453,0,15.8632,0.5,0,39
15.8535,-0.435533,0,15.8595,0.5,0,40
15.8545,-0.436431,0,15.8605,0.5,0,41
15.8529,-0.43457,0,15.8588,0.5,0,42
15.8514,-0.432768,0,15.8573,0.5,0,43
15.856,-0.437988,0,15.862,0.5,0,44
15.8341,-0.411051,0,15.8394,0.5,0,45
15.835,-0.412047,0,15.8403,0.5,0,46
15.8336,-0.410156,0,15.8389,0.5,0,47
15.8383,-0.416594,0,15.8438,0.5,0,48
15.8398,-0.418519,0,15.8454,0.5,0,49
15.8372,-0.415039,0,15.8426,0.5,0,50
15.8363,-0.413708,0,15.8417,0.5,0,51
15.83,-0.405355,0,15.8352,0.5,0,52
15.8301,-0.405423,0,15.8353,0.5,0,53
15.83,-0.405273,0,15.8352,0.5,0,54
15.8279,-0.402531,0,15.8331,0.5,0,55
15.8264,-0.400391,0,15.8314,0.5,0,56
15.8238,-0.396869,0,15.8288,0.5,0,57
15.8252,-0.398705,0,15.8302,0.5,0,58
15.823,-0.395508,0,15.8279,0.5,0,59
15.8219,-0.393905,0,15.8268,0.5,0,60
15.826,-0.399614,0,15.831,0.5,0,61
15.8321,-0.408151,0,15.8373,0.5,0,62
15.8426,-0.422049,0,15.8482,0.5,0,63
15.8447,-0.424687,0,15.8504,0.5,0,64
15.8409,-0.419922,0,15.8465,0.5,0,65
15.847,-0.427448,0,15.8527,0.5,0,66
15.8448,-0.424805,0,15.8505,0.5,0,67
15.8448,-0.424736,0,15.8505,0.5,0,68
15.8405,-0.419221,0,15.8461,0.5,0,69
15.8005,-0.361637,0,15.8046,0.5,0,70
15.8008,-0.361993,0,15.8049,0.5,0,71
15.8004,-0.361328,0,15.8045,0.5,0,72
15.7948,-0.352621,0,15.7988,0.5,0,73
15.7959,-0.354292,0,15.7999,0.5,0,74
15.7943,-0.351562,0,15.7982,0.5,0,75
15.7986,-0.358636,0,15.8027,0.5,0,76
15.7972,-0.356445,0,15.8012,0.5,0,77
15.7968,-0.355588,0,15.8008,0.5,0,78
15.81,-0.376498,0,15.8145,0.5,0,79
15.8105,-0.37712,0,15.815,0.5,0,80
15.8098,-0.375977,0,15.8143,0.5,0,81
15.8081,-0.373516,0,15.8125,0.5,0,82
15.8065,-0.371094,0,15.8108,0.5,0,83
15.8139,-0.382379,0,15.8185,0.5,0,84
15.8154,-0.38461,0,15.8201,0.5,0,85
15.813,-0.380859,0,15.8175,0.5,0,86
15.8179,-0.388162,0,15.8227,0.5,0,87
15.8162,-0.385742,0,15.8209,0.5,0,88
15.816,-0.385217,0,15.8206,0.5,0,89
15.812,-0.37937,0,15.8166,0.5,0,90
15.8042,-0.367626,0,15.8085,0.5,0,91
15.8057,-0.369808,0,15.81,0.5,0,92
15.8034,-0.366211,0,15.8077,0.5,0,93
15.8024,-0.364579,0,15.8066,0.5,0,94
15.8062,-0.370526,0,15.8106,0.5,0,95
15.7893,-0.343498,0,15.7931,0.5,0,96
15.791,-0.346321,0,15.7948,0.5,0,97
15.7883,-0.341797,0,15.792,0.5,0,98
15.7857,-0.337353,0,15.7893,0.5,0,99
15.7861,-0.337958,0,15.7897,0.5,0,100
15.7855,-0.336914,0,15.7891,0.5,0,101
15.7839,-0.334271,0,15.7874,0.5,0,102
15.7825,-0.332031,0,15.786,0.5,0,103
15.7875,-0.340388,0,15.7912,0.5,0,104
15.793,-0.349543,0,15.7969,0.5,0,105
15.7912,-0.34668,0,15.795,0.5,0,106
15.7912,-0.346513,0,15.795,0.5,0,107
15.7821,-0.331156,0,15.7856,0.5,0,108
15.8676,-0.450728,0,15.874,0.5,0,109
15.8691,-0.452068,0,15.8756,0.5,0,110
15.8663,-0.449219,0,15.8726,0.5,0,111
15.8778,-0.460056,0,15.8845,0.5,0,112
15.8789,-0.46074,0,15.8856,0.5,0,113
15.8768,-0.458984,0,15.8834,0.5,0,114
15.8726,-0.455513,0,15.8791,0.5,0,115
15.874,-0.456634,0,15.8806,0.5,0,116
15.8713,-0.454102,0,15.8778,0.5,0,117
15.8703,-0.452977,0,15.8767,0.5,0,118
15.8753,-0.457665,0,15.8819,0.5,0,119
15.8628,-0.445793,0,15.8691,0.5,0,120
15.8643,-0.44716,0,15.8706,0.5,0,121
15.8616,-0.444336,0,15.8678,0.5,0,122
15.8606,-0.44311,0,15.8668,0.5,0,123
15.8654,-0.448113,0,15.8717,0.5,0,124
15.8834,-0.46423,0,15.8902,0.5,0,125
15.8838,-0.464374,0,15.8906,0.5,0,126
15.8831,-0.463867,0,15.8899,0.5,0,127
15.8807,-0.462098,0,15.8874,0.5,0,128
15.8863,-0.466203,0,15.8932,0.5,0,129
15.8887,-0.467673,0,15.8956,0.5,0,130
15.8894,-0.467994,0,15.8963,0.5,0,131
15.9326,-0.468513,0,15.9395,0.5,0,132
15.933,-0.468386,0,15.9399,0.5,0,133
15.9375,-0.466295,0,15.9443,0.5,0,134
15.741,-0.2502,0,15.743,0.5,0,135
15.7422,-0.253061,0,15.7442,0.5,0,136
15.7406,-0.249023,0,15.7425,0.5,0,137
15.7395,-0.246833,0,15.7414,0.5,0,138
15.7382,-0.244141,0,15.7401,0.5,0,139
15.7366,-0.239955,0,15.7384,0.5,0,140
15.7373,-0.241711,0,15.7392,0.5,0,141
15.7364,-0.239258,0,15.7382,0.5,0,142
15.7351,-0.236543,0,15.7369,0.5,0,143
15.7341,-0.234375,0,15.7359,0.5,0,144
15.738,-0.24345,0,15.7399,0.5,0,145
15.7615,-0.293237,0,15.7642,0.5,0,146
15.7617,-0.293662,0,15.7645,0.5,0,147
15.7614,-0.292969,0,15.7641,0.5,0,148
15.7518,-0.273635,0,15.7541,0.5,0,149
15.752,-0.273971,0,15.7543,0.5,0,150
15.7517,-0.273438,0,15.7541,0.5,0,151
15.7565,-0.28349,0,15.7591,0.5,0,152
15.7568,-0.283975,0,15.7594,0.5,0,153
15.7565,-0.283203,0,15.759,0.5,0,154
15.7598,-0.290018,0,15.7625,0.5,0,155
15.7588,-0.288086,0,15.7614,0.5,0,156
15.7582,-0.286766,0,15.7608,0.5,0,157
15.7549,-0.280228,0,15.7574,0.5,0,158
15.754,-0.27832,0,15.7564,0.5,0,159
15.7533,-0.276946,0,15.7558,0.5,0,160
15.7665,-0.302865,0,15.7694,0.5,0,161
15.7666,-0.303046,0,15.7695,0.5,0,162
15.7664,-0.302734,0,15.7693,0.5,0,163
15.7699,-0.309241,0,15.7729,0.5,0,164
15.7715,-0.312251,0,15.7746,0.5,0,165
15.769,-0.307617,0,15.772,0.5,0,166
15.7682,-0.306041,0,15.7711,0.5,0,167
15.7648,-0.299683,0,15.7676,0.5,0,168
15.7638,-0.297852,0,15.7666,0.5,0,169
15.7631,-0.296462,0,15.7659,0.5,0,170
15.7716,-0.312393,0,15.7747,0.5,0,171
15.7471,-0.263689,0,15.7493,0.5,0,172
15.7471,-0.263716,0,15.7493,0.5,0,173
15.7471,-0.263672,0,15.7493,0.5,0,174
15.7502,-0.270339,0,15.7525,0.5,0,175
15.7493,-0.268555,0,15.7516,0.5,0,176
15.7486,-0.26703,0,15.7509,0.5,0,177
15.7455,-0.260334,0,15.7477,0.5,0,178
15.7448,-0.258789,0,15.747,0.5,0,179
15.744,-0.256991,0,15.7461,0.5,0,180
15.7425,-0.253906,0,15.7446,0.5,0,181
15.7425,-0.253629,0,15.7445,0.5,0,182
15.7216,-0.201274,0,15.7229,0.5,0,183
15.7227,-0.204565,0,15.724,0.5,0,184
15.7212,-0.200195,0,15.7225,0.5,0,185
15.7203,-0.197705,0,15.7215,0.5,0,186
15.7193,-0.195312,0,15.7206,0.5,0,187
15.7323,-0.229619,0,15.734,0.5,0,188
15.7324,-0.229884,0,15.7341,0.5,0,189
15.7323,-0.229492,0,15.7339,0.5,0,190
15.7309,-0.226123,0,15.7325,0.5,0,191
15.7303,-0.224609,0,15.7319,0.5,0,192
15.7268,-0.215546,0,15.7283,0.5,0,193
15.7275,-0.21758,0,15.729,0.5,0,194
15.7266,-0.214844,0,15.7281,0.5,0,195
15.7295,-0.222663,0,15.7311,0.5,0,196
15.7282,-0.219727,0,15.7298,0.5,0,197
15.7281,-0.219165,0,15.7296,0.5,0,198
15.7337,-0.233126,0,15.7354,0.5,0,199
15.7255,-0.212035,0,15.7269,0.5,0,200
15.7246,-0.209961,0,15.726,0.5,0,201
15.7241,-0.208531,0,15.7255,0.5,0,202
15.7228,-0.205078,0,15.7242,0.5,0,203
15.7228,-0.204935,0,15.7241,0.5,0,204
15.7166,-0.186685,0,15.7177,0.5,0,205
15.7178,-0.190392,0,15.7189,0.5,0,206
15.7163,-0.185547,0,15.7174,0.5,0,207
15.719,-0.194128,0,15.7202,0.5,0,208
15.7178,-0.19043,0,15.7189,0.5,0,209
15.7178,-0.190419,0,15.7189,0.5,0,210
15.7154,-0.18304,0,15.7165,0.5,0,211
15.7145,-0.180664,0,15.7156,0.5,0,212
15.7142,-0.1794,0,15.7152,0.5,0,213
15.713,-0.175781,0,15.714,0.5,0,214
15.7119,-0.171846,0,15.7129,0.5,0,215
15.7129,-0.175264,0,15.7139,0.5,0,216
15.7117,-0.170898,0,15.7126,0.5,0,217
15.7108,-0.168127,0,15.7117,0.5,0,218
