Points_0,Points_1,Points_2,Points_Magnitude,f,fs,Point ID
15.6242,-0.27908,0,15.6267,0.5,0,0
15.625,-0.280939,0,15.6275,0.5,0,1
15.624,-0.27832,0,15.6265,0.5,0,2
15.6227,-0.275702,0,15.6252,0.5,0,3
15.6217,-0.273438,0,15.6241,0.5,0,4
15.6141,-0.255029,0,15.6162,0.5,0,5
15.6152,-0.25799,0,15.6174,0.5,0,6
15.6137,-0.253906,0,15.6158,0.5,0,7
15.6198,-0.268836,0,15.6221,0.5,0,8
15.6201,-0.26945,0,15.6224,0.5,0,9
15.6198,-0.268555,0,15.6221,0.5,0,10
15.6184,-0.265403,0,15.6206,0.5,0,11
15.6176,-0.263672,0,15.6199,0.5,0,12
15.6212,-0.272317,0,15.6236,0.5,0,13
15.6169,-0.261993,0,15.6191,0.5,0,14
15.6155,-0.258789,0,15.6177,0.5,0,15
15.6155,-0.258542,0,15.6176,0.5,0,16
15.6099,-0.244613,0,15.6118,0.5,0,17
15.6104,-0.245824,0,15.6123,0.5,0,18
15.6098,-0.244141,0,15.6117,0.5,0,19
15.6127,-0.251604,0,15.6147,0.5,0,20
15.6115,-0.249023,0,15.6135,0.5,0,21
15.6112,-0.24817,0,15.6132,0.5,0,22
15.6085,-0.241134,0,15.6103,0.5,0,23
15.6077,-0.239258,0,15.6095,0.5,0,24
15.6071,-0.237671,0,15.6089,0.5,0,25
15.6057,-0.234375,0,15.6075,0.5,0,26
15.5855,-0.176191,0,15.5865,0.5,0,27
15.5859,-0.177668,0,15.587,0.5,0,28
15.5854,-0.175781,0,15.5864,0.5,0,29
15.5844,-0.172434,0,15.5854,0.5,0,30
15.5839,-0.170898,0,15.5849,0.5,0,31
15.5832,-0.168715,0,15.5842,0.5,0,32
15.5824,-0.166016,0,15.5833,0.5,0,33
15.5802,-0.157132,0,15.581,0.5,0,34
15.5811,-0.160852,0,15.5819,0.5,0,35
15.58,-0.15625,0,15.5808,0.5,0,36
15.5821,-0.164958,0,15.583,0.5,0,37
15.5811,-0.161133,0,15.582,0.5,0,38
15.5811,-0.161073,0,15.5819,0.5,0,39
15.6044,-0.230557,0,15.6061,0.5,0,40
15.6055,-0.233589,0,15.6072,0.5,0,41
15.604,-0.229492,0,15.6057,0.5,0,42
15.603,-0.227074,0,15.6047,0.5,0,43
15.602,-0.224609,0,15.6036,0.5,0,44
15.6004,-0.219958,0,15.6019,0.5,0,45
15.6006,-0.22055,0,15.6021,0.5,0,46
15.6003,-0.219727,0,15.6019,0.5,0,47
15.599,-0.216382,0,15.6005,0.5,0,48
15.5985,-0.214844,0,15.6,0.5,0,49
15.6016,-0.223582,0,15.6032,0.5,0,50
15.5952,-0.205608,0,15.5965,0.5,0,51
15.5957,-0.20724,0,15.5971,0.5,0,52
15.595,-0.205078,0,15.5964,0.5,0,53
15.5939,-0.202002,0,15.5952,0.5,0,54
15.5932,-0.200195,0,15.5945,0.5,0,55
15.5926,-0.198427,0,15.5939,0.5,0,56
15.5915,-0.195312,0,15.5927,0.5,0,57
15.5977,-0.212862,0,15.5991,0.5,0,58
15.5965,-0.209961,0,15.5979,0.5,0,59
15.5964,-0.209306,0,15.5978,0.5,0,60
15.6057,-0.234147,0,15.6075,0.5,0,61
15.5902,-0.191018,0,15.5914,0.5,0,62
15.5908,-0.19303,0,15.592,0.5,0,63
15.5901,-0.19043,0,15.5913,0.5,0,64
15.589,-0.187351,0,15.5901,0.5,0,65
15.5884,-0.185547,0,15.5895,0.5,0,66
15.5913,-0.194793,0,15.5926,0.5,0,67
15.5878,-0.18372,0,15.5888,0.5,0,68
15.5867,-0.180664,0,15.5878,0.5,0,69
15.5866,-0.180033,0,15.5876,0.5,0,70
15.5754,-0.137463,0,15.576,0.5,0,71
15.5762,-0.141236,0,15.5768,0.5,0,72
15.5753,-0.136719,0,15.5759,0.5,0,73
15.5791,-0.153276,0,15.5799,0.5,0,74
15.5786,-0.151367,0,15.5794,0.5,0,75
15.5781,-0.149435,0,15.5788,0.5,0,76
15.5773,-0.146484,0,15.578,0.5,0,77
15.5771,-0.145545,0,15.5778,0.5,0,78
15.5762,-0.141602,0,15.5769,0.5,0,79
15.5762,-0.141536,0,15.5769,0.5,0,80
15.5745,-0.133473,0,15.5751,0.5,0,81
15.5742,-0.131836,0,15.5747,0.5,0,82
15.5736,-0.129486,0,15.5742,0.5,0,83
15.5731,-0.126953,0,15.5736,0.5,0,84
15.5713,-0.117212,0,15.5717,0.5,0,85
15.5713,-0.117348,0,15.5717,0.5,0,86
15.5713,-0.117188,0,15.5717,0.5,0,87
15.5728,-0.125475,0,15.5733,0.5,0,88
15.5721,-0.12207,0,15.5725,0.5,0,89
15.5719,-0.121413,0,15.5724,0.5,0,90
15.5663,-0.0831158,0,15.5665,0.5,0,91
15.5664,-0.0842051,0,15.5666,0.5,0,92
15.5663,-0.0830078,0,15.5665,0.5,0,93
15.5658,-0.0786956,0,15.566,0.5,0,94
15.5658,-0.078125,0,15.566,0.5,0,95
15.5706,-0.112993,0,15.571,0.5,0,96
15.5705,-0.112305,0,15.5709,0.5,0,97
15.5699,-0.108823,0,15.5703,0.5,0,98
15.5696,-0.107422,0,15.57,0.5,0,99
15.5692,-0.104639,0,15.5695,0.5,0,100
15.5689,-0.102539,0,15.5692,0.5,0,101
15.5685,-0.100422,0,15.5688,0.5,0,102
15.5681,-0.0976562,0,15.5684,0.5,0,103
15.5679,-0.0961748,0,15.5682,0.5,0,104
15.5674,-0.0927734,0,15.5677,0.5,0,105
15.5673,-0.0918942,0,15.5676,0.5,0,106
15.5668,-0.0878906,0,15.567,0.5,0,107
15.5667,-0.0875676,0,15.567,0.5,0,108
15.5654,-0.0742807,0,15.5655,0.5,0,109
15.5653,-0.0732422,0,15.5654,0.5,0,110
15.5649,-0.0698397,0,15.5651,0.5,0,111
15.5648,-0.0683594,0,15.5649,0.5,0,112
15.5645,-0.0653663,0,15.5647,0.5,0,113
15.5644,-0.0634766,0,15.5645,0.5,0,114
15.5641,-0.0608579,0,15.5643,0.5,0,115
15.564,-0.0585938,0,15.5641,0.5,0,116
15.5638,-0.0563158,0,15.5639,0.5,0,117
15.5636,-0.0537109,0,15.5637,0.5,0,118
15.5635,-0.051742,0,15.5636,0.5,0,119
15.5633,-0.0488281,0,15.5634,0.5,0,120
15.5632,-0.0471371,0,15.5633,0.5,0,121
15.563,-0.0439453,0,15.5631,0.5,0,122
15.563,-0.0425008,0,15.563,0.5,0,123
15.5628,-0.0390625,0,15.5629,0.5,0,124
15.5628,-0.0378334,0,15.5628,0.5,0,125
15.5626,-0.0341797,0,15.5626,0.5,0,126
15.5626,-0.0331369,0,15.5626,0.5,0,127
15.5624,-0.0292969,0,15.5625,0.5,0,128
15.5624,-0.0284115,0,15.5624,0.5,0,129
15.5623,-0.0244141,0,15.5623,0.5,0,130
15.5623,-0.0236556,0,15.5623,0.5,0,131
15.5622,-0.0195312,0,15.5622,0.5,0,132
15.5622,-0.0188688,0,15.5622,0.5,0,133
15.5621,-0.0146484,0,15.5621,0.5,0,134
15.5621,-0.0140496,0,15.5621,0.5,0,135
15.5621,-0.00976562,0,15.5621,0.5,0,136
15.5621,-0.00919636,0,15.5621,0.5,0,137
15.5621,-0.00488281,0,15.5621,0.5,0,138
15.5621,-0.00430815,0,15.5621,0.5,0,139
15.5621,0,0,15.5621,0.5,0,140
15.751,-0.469741,0,15.758,0.5,0,141
15.752,-0.470146,0,15.759,0.5,0,142
15.7493,-0.46875,0,15.7562,0.5,0,143
15.7542,-0.471357,0,15.7613,0.5,0,144
15.7568,-0.472532,0,15.7639,0.5,0,145
15.7615,-0.473838,0,15.7686,0.5,0,146
15.7617,-0.473864,0,15.7688,0.5,0,147
15.7608,-0.473633,0,15.768,0.5,0,148
15.7577,-0.472787,0,15.7648,0.5,0,149
15.7656,-0.47462,0,15.7728,0.5,0,150
15.7666,-0.474754,0,15.7737,0.5,0,151
15.7701,-0.474994,0,15.7773,0.5,0,152
15.7715,-0.47502,0,15.7786,0.5,0,153
15.7752,-0.474764,0,15.7824,0.5,0,154
15.7764,-0.474646,0,15.7835,0.5,0,155
15.7811,-0.473633,0,15.7882,0.5,0,156
15.7812,-0.473604,0,15.7884,0.5,0,157
15.6828,-0.391414,0,15.6877,0.5,0,158
15.6836,-0.392537,0,15.6885,0.5,0,159
15.6824,-0.390625,0,15.6873,0.5,0,160
15.7024,-0.420642,0,15.708,0.5,0,161
15.7031,-0.421432,0,15.7088,0.5,0,162
15.702,-0.419922,0,15.7077,0.5,0,163
15.6964,-0.412036,0,15.7018,0.5,0,164
15.6982,-0.414693,0,15.7037,0.5,0,165
15.6951,-0.410156,0,15.7004,0.5,0,166
15.7004,-0.417728,0,15.706,0.5,0,167
15.6985,-0.415039,0,15.704,0.5,0,168
15.6984,-0.414859,0,15.7039,0.5,0,169
15.6924,-0.406248,0,15.6976,0.5,0,170
15.6934,-0.407549,0,15.6987,0.5,0,171
15.6919,-0.405273,0,15.6971,0.5,0,172
15.6905,-0.403246,0,15.6957,0.5,0,173
15.6886,-0.400391,0,15.6937,0.5,0,174
15.6866,-0.397388,0,15.6916,0.5,0,175
15.6885,-0.400235,0,15.6936,0.5,0,176
15.6854,-0.395508,0,15.6904,0.5,0,177
15.6848,-0.394345,0,15.6897,0.5,0,178
15.6886,-0.400311,0,15.6937,0.5,0,179
15.6945,-0.409061,0,15.6998,0.5,0,180
15.6629,-0.357653,0,15.6669,0.5,0,181
15.6641,-0.359867,0,15.6682,0.5,0,182
15.6623,-0.356445,0,15.6663,0.5,0,183
15.6611,-0.354485,0,15.6652,0.5,0,184
15.6595,-0.351562,0,15.6634,0.5,0,185
15.6444,-0.322412,0,15.6477,0.5,0,186
15.6445,-0.322641,0,15.6479,0.5,0,187
15.6444,-0.322266,0,15.6477,0.5,0,188
15.6396,-0.312562,0,15.6427,0.5,0,189
